name,address,lat,lon,midnight_restaurant
Jia Yuen,Jia Yuen - 15 Crane Road,1.3122534250000002,103.89883598759047,False
Crust Pizza,Crust Pizza - Joo Chiat Road,1.3128067,103.900016595923,False
The 1925 Brewing Co. Joo Chiat,The 1925 Brewing Co. Joo Chiat - Joo Chiat Road,1.3104383,103.9016488,False
Karachi Darbar Pakistani Restaurant: @ Authentic Pakistani And Indian Restaurant,Karachi Darbar Pakistani Restaurant: @ Authentic Pakistani And Indian Restaurant - East Coast Road ,1.30513,103.90322,True
D'Bun,D'Bun - Joo Chiat Road,1.3084658999999998,103.903095,False
Guan Hoe Soon Restaurant,Guan Hoe Soon Restaurant - Joo Chiat Place,1.3134753,103.9011745,False
Tan Ji Seafood Soup,Tan Ji Seafood Soup - Upper Boon Keng Road,1.314754,103.871677,False
Chanterelle Cafe,Chanterelle Cafe - Siglap V,1.3128471,103.9237886,False
The Butter Chicken Place Real Punjabi Taste,The Butter Chicken Place real Punjabi Taste - East Coast Road,1.3087241,103.9118668,False
Fs Bros Satay,Fs Bros Satay - Changi Road,1.31645848953669,103.899489271163,False
Dk Western,Dk Western - Chai Chee Avenue,1.3258153818300529,103.92691334214152,False
Gu Zao Ren Taiwan Porridge,Gu Zao Ren Taiwan Porridge - Changi Road[Islandwide Delivery],1.3187989,103.9104735063953,True
Peng Huo Roasted Delights 烹火烧腊,Peng Huo Roasted Delights 烹火烧腊 - Arc 380,1.31310982624242,103.860086090771,False
Shin Minori,Shin Minori - Katong Square,1.3049559,103.90448038356698,False
Ming Kitchen Seafood 名厨煮炒,Ming Kitchen Seafood 名厨煮炒 - Marine Terrace,1.3059261,103.91524637,False
88 Hong Kong Roast Meat Specialist Pte. Ltd. 香港燒臘,88 Hong Kong Roast Meat Specialist Pte. Ltd. 香港燒臘 - Lavender Street [Islandwide Delivery],1.31523,103.85974,False
BistrOne36,BistrOne36 - Whampoa West,1.3200530833333333,103.8623874,False
Rm Santai,RM Santai - Jalan Masjid,1.319612049040686,103.9124613,False
A-Roy Thai Restaurant,A-Roy Thai Restaurant - East Coast Road,1.3071675,103.90669632184536,False
Sanook Kitchen,Sanook Kitchen - Bedok Mall,1.3246625,103.92974996,False
Soons Western Delights,Soons Western Delights - Kallang Bahru,1.32044,103.86996,False
Lazy Sloth,Lazy Sloth - East Coast Road,1.30488,103.90295,False
Joo Heng Restaurant,Joo Heng Restaurant - Joo Chiat Road,1.308321,103.903092,False
The Bowl,The Bowl - Santa Grand Hotel East Coast,1.3066804,103.90595981,False
Quick Fix Bistro & Bar,Quick Fix Bistro & Bar - Jln Ayer,1.3112802906426235,103.872805675,False
ObiObi,ObiObi - Taste of Hokkaido - The Odeon Katong,1.304626378226789,103.9020928,False
Mookata,Mookata - East Coast Road,1.307586519904439,103.90736409663587,False
Nana's Cafe Seafood,Nana's Cafe Seafood - King George's Avenue,1.3086892,103.8606955,False
Volare By La Barca,Volare By La Barca - The Odeon Katong,1.304426002907351,103.902232,False
Brotzeit,Brotzeit - East Coast Road,1.3059506,103.90510147758704,False
Kalijodo Coffee,Kalijodo Coffee - Joo Chiat Road,1.3068719692098951,103.90415677266952,False
Mix & Match Malls (Food) - Bedok,Mix & Match Malls (Food) - Bedok,1.3246712205896929,103.92981052855578,False
Old Chang Kee,Old Chang Kee - Kembangan Mrt Station,1.3209132103454664,103.91322297457016,False
Chin Sin Huan,Chin Sin Huan - Jalan Besar,1.3107354,103.85877208861667,False
Miss Kefir,Miss Kefir - Vibes @ East Coast,1.3094828,103.9117201,False
Platypus Cookhouse,Platypus Cookhouse - Katong,1.30669900770243,103.90596155121912,False
Fong Guan Vegetarian Food,Fong Guan Vegetarian Food - North Bridge Road Market,1.30583893,103.8639748,False
Delhi6 Restaurant,Delhi6 Restaurant - Katong V Mall [Islandwide Delivery],1.3031829,103.90319664064718,False
Omakase Burger @ Madnest,Omakase Burger @ Madnest - East Coast Road,1.30853,103.91126,False
C Cafe,C Cafe - Joo Chiat Road,1.3062618044781222,103.9046971,False
57 Batang Fish Soup / Ban Mian,57 Batang Fish Soup / Ban Mian - Geylang Bahru,1.3230957681796078,103.86918126411882,False
The Starz Bistro,The Starz Bistro - The Flow Mall [Islandwide Delivery],1.30509,103.903761,False
Kazo Cafe,Kazo Cafe - Tanjong Katong Road,1.306793,103.895825,False
Daily Green,Daily Green - St. George's,1.3228896077212218,103.8612769320051,False
Butcher The Burger Bar,Butcher The Burger Bar - East Coast Road,1.30603464,103.904777,False
Geylang Lorong 29 Charcoal Fried Hokkien Mee,Geylang Lorong 29 Charcoal Fried Hokkien Mee - East Coast Road,1.3086713,103.911812,False
Abbas Restaurant,Abbas Restaurant - Katong Shopping Centre,1.3034308,103.9007821846676,False
Penny University,Penny University - East Coast Road,1.30886525,103.9120385,False
Stirling Steaks,Stirling Steaks - 115 East Coast Road,1.3057328038378162,103.904654,False
J8 Cafe,J8 Cafe - Townshed Road,1.30780907,103.85848595358216,False
Royal Thai,Royal Thai - East Coast Road [Islandwide Delivery],1.3049634458353867,103.9033548162355,True
Le Le Pot,Le Le Pot - East Coast Road,1.30872032,103.91141415,False
Ice Cream Gallery,Ice Cream Gallery - Tanjong Katong Road,1.3065555249999998,103.8957345,False
Shi Li Fang,Shi Li Fang - City Square Mall,1.31107773,103.8563149,False
Little Ice Cream Kafe,Little Ice Cream Kafe - Tanjong Katong,1.3061282,103.895865,False
Olive Mediterranean Restaurant,Olive Mediterranean Restaurant - Jalan Sultan,1.30566678,103.86033136799831,False
Alsalam Restaurant,Alsalam Restaurant - East Coast Road,1.3089267,103.91189076200358,True
2Six Cafe,2Six Cafe - Katong Square,1.3048390280959503,103.904535,False
Itacho Sushi,Itacho Sushi - Bedok Mall,1.3247837571428571,103.929787,False
Time Bake,Time Bake - Marine Parade Central,1.3024655100944642,103.90590489828789,False
Maya's Kitchen,Maya's Kitchen - Jalan Sultan,1.3054456,103.8603944,False
Wrap Bstrd,Wrap Bstrd - Tanjong Katong Road,1.30576975,103.8958251,False
QWA,Q-WA - East Coast Road,1.3047431,103.903023,False
India Craves: Indian Authentic Curry And Dum Biryani,India Craves: Indian Authentic Curry And Dum Biryani - East Coast Road,1.30513,103.90322,True
Encik Tan,Encik Tan - Bedok Mall [Islandwide Delivery],1.3248534612280631,103.9298258,False
Partea,Partea - Central Kitchen,1.3183298,103.8761066,False
Burger Office,Burger Office - East Coast Road,1.304448464586317,103.9025304,False
Chinese Yum Yum,Chinese Yum Yum - Shun Li Building,1.31823,103.87625,False
Rabbit Carrot Gun,Rabbit Carrot Gun - East Coast Road,1.3050971,103.9030538,False
Joohz Press,Joohz Press - Bedok Interchange Hawker Centre [Stall 01],1.3244948,103.9306396,False
Komala's,Komala's - Farrer Park,1.31146,103.85534,False
New Zealand Natural,New Zealand Natural - Parkway Parade,1.3020526,103.9048445,False
Comida Mexicana,Comida Mexicana - East Coast Road,1.3088699083300792,103.9120959,False
Wah Soon Kei Carrot Cake,Wah Soon Kei Carrot Cake - Katong Shopping Centre,1.30373,103.90127,False
Yu Pan,Yu Pan - Lengkong Tiga,1.3240061008675152,103.9106238,False
Ichiban Bento,Ichiban Bento - Parkway Parade,1.3019789,103.90500725,False
Al-Maimoon,Al-Maimoon - Eunos Grove,1.33350800791673,103.914392885698,True
Andy's Grill Express,Andy's Grill Express - Katong Shopping Centre,1.303511855330541,103.90060383456324,False
Anna@108 Cafe,Anna@108 Cafe - PKMS Building,1.3173562,103.9044945,False
KOI The,KOI The - Marine Parade,1.30283885,103.9057528,False
Self-Made Fish Ball,Self-Made Fish Ball - Berseh Food Centre,1.30770053772437,103.856917237549,False
Gravy Restaurant & Bar,Gravy Restaurant & Bar - Tanjong Katong Road,1.306433,103.8957995093795,False
Moon Rabbit,Moon Rabbit - Katong Square,1.3048536,103.9046387,False
Alsahira Restaurant,Alsahira Restaurant - Textile Centre,1.3041691,103.8609954,True
Kimchi Xpress,Kimchi Xpress - Kinex,1.3149187,103.89459509,False
Kim's Place,Kim's Place - 45 Joo Chiat Place,1.3134206582821983,103.9008508,False
Tiffin Indian,Tiffin Indian - East Coast Road,1.3044601,103.90254,False
Playmade by 丸作,Playmade - Paya Lebar Quarters Mall,1.3173337,103.8928069,False
Day Night Herbal Soup,Day Night Herbal Soup - Bedok Interchange Hawker Centre [Stall 21],1.3246775,103.9305338078215,False
Pin Xiang Chicken Rice,Pin Xiang Chicken Rice - Bedok Interchange Hawker Centre [Stall 03],1.3247211664713747,103.93065603882542,False
Zheng Zong Chuan Wei Ma La Hot Pot,Zheng Zong Chuan Wei Ma La Hot Pot - Bedok Interchange Hawker Centre [Stall 48],1.3247555135947806,103.93074250456355,False
Moon Rabbit,Moon Rabbit - Bedok Town Square,1.3253405,103.930177825,False
Krumbz N Kraves,Krumbz N Kraves - Centropod @ Changi,1.31621147292864,103.900778521207,False
Jollibee,Jollibee - Paya Lebar Square,1.3188785314559934,103.8930319,False
Teochew Traditional Steamboat Restaurant,Teochew Traditional Steamboat Restaurant - Joo Chiat Road,1.312695,103.900082,False
Maki-San,Maki-San - Bedok Square,1.32551371759279,103.93020879021186,False
Meng's Mee Sua Soup,Meng's Mee Sua Soup - Marine Parade Central,1.30227,103.90631,False
Viet Sea Restaurant,Viet Sea Restaurant - Joo Chiat Road [Islandwide Delivery],1.3096629,103.9021777,False
Fatty Bom Bom,Fatty Bom Bom - 209 New Upper Changi Road,1.3247543966616888,103.93147197167332,False
McDonald's,McDonald's - Paya Lebar,1.3182743637174354,103.89252266193898,True
Ah Xiao Teochew Braised Duck,Ah Xiao Teochew Braised Duck - Golden Mile Food Centre [Stall 43],1.3030274,103.86400404444444,False
MakanPitstop,MakanPitstop - Telok Kurau Road,1.3148645,103.9096779,False
Fish & Co.,Fish & Co. - Bedok North Street 1,1.3257491,103.93011295246326,False
Audrey's Sourdough Pizzeria,Audrey's Sourdough Pizzeria - Kallang Wave Mall ,1.30446861035601,103.872173581764,False
Al Falah Barakah Restaurant (Geylang),Al Falah Barakah Restaurant (Geylang) - Changi Road,1.3164575,103.89916609,True
Al Afrida,Al Afrida - Eunos Vista,1.331388,103.908671,False
Tokusei Ramen,Tokusei Ramen - Kallang Wave Mall,1.304447,103.872185,False
Hawa Restaurant,Hawa Restaurant - Chai Chee Drive,1.3267459,103.9190072,False
Naowarat Thai Bistro,Naowarat Thai Bistro - Changi Road,1.3193478393948757,103.9142862,False
Jimmana Shahana Drinks Stall,Jimmana Shahana Drinks Stall - Eunos Cresent,1.3201106,103.9040824,False
Oriental Ice Bistro,Oriental Ice Bistro - Urban Lofts,1.3142709,103.85408166666666,False
Meat & Salt,Meat & Salt - PKMS Building,1.31734955,103.904440975,False
Putien,Putien - Singapore Post Centre,1.3187584,103.89384632,False
Aroma Kampung,Aroma Kampung - Joo Chiat Complex,1.3154232,103.898505,False
118 Kitchen,118 Kitchen - WIS@Changi,1.31641296,103.9013178,False
Juice Tales,Juice Tales - WIS@CHANGI,1.3165617,103.9013116,False
Spice Grill,Spice Grill - Rangoon Road,1.31450285,103.8539554,False
R Mehreen,R Mehreen - City Gate,1.30269,103.862254,False
The Pizzerian,The Pizzerian - Changi Road,1.3165996782493932,103.9005576,False
Lagun Sari,Lagun Sari -  Joo Chiat Road,1.3081,103.90374,False
Yorimichi Yakitori,Yorimichi Yakitori - Golden Mile Tower,1.30217300999306,103.863762730429,False
Happy Wok,Happy Wok - Mountbatten Road,1.303449603730164,103.9009865,False
Fresh Fruits Lab,Fresh Fruits Lab - Changi Road,1.3185989,103.9095961,False
Vics Pasta & Grill,Vics Pasta & Grill - Golden Mile Tower,1.3020329384615386,103.8638863,False
Jin De Li,Jin De Li - Katong Shopping Centre,1.3034666666666666,103.9006327,False
Sinar Pagi Nasi Padang,Sinar Pagi Nasi Padang - Geylang Serai Market and Food Centre [Stall 137],1.3166693111111112,103.89787414920676,False
Ayam Penyet President,Ayam Penyet President - Djitsun Mall Bedok,1.3260928871783215,103.9296927,False
Maki-San,Maki-San - Aljunied,1.31782566,103.8815022,False
Trattoria L'Operetta,Trattoria L'Operetta - Tg Katong,1.306476894562962,103.8957769,False
Xiao Bao Bao,Xiao Bao Bao - Joo Chiat Road,1.30965,103.90215,True
Shaliza Kitchen,Shaliza Kitchen - Geylang Serai Market and Food Centre [Stall 147] [Islandwide Delivery],1.3166495926478916,103.89781330703072,False
Dunman Food Centre,Dunman Food Centre,1.3095285,103.9017776,False
Mad Roaster,Mad Roaster - Joo Chiat Road,1.30698,103.9042736,False
Fu Xin Mala,Fu Xin Mala - Onan Road [Stall 30],1.309476,103.9017489,False
Teik Kee Chicken Rice,Teik Kee Chicken Rice - Lorong 25A Geylang,1.3153276570416983,103.88316580369434,True
Little Farms Bistro,Little Farms Bistro - Katong Point [Islandwide Delivery],1.306753,103.904427,False
Indian Muslim Bakery & Confectionery,Indian Muslim Bakery & Confectionery - Onan Road,1.313518,103.8986338,False
Kl Chilli Ban Mee,Kl Chilli Ban Mee - Geylang Road,1.3137336,103.88460225,True
Choice Cuts Goods + Coffee,Choice Cuts Goods + Coffee - Joo Chiat Road,1.306483,103.9043604,False
Soon Soon Soon Wanton Noodles,Soon Soon Soon Wanton Noodles - Marine Parade Central [Stall 16],1.302403,103.9061059,False
84 Marine Parade Homemade Noodles & Soup,84 Marine Parade Homemade Noodles & Soup - Marine Parade Central [Stall 32],1.3023830249084205,103.90631280964138,False
Eng Kee Hainanese Chicken Rice & Porridge,Eng Kee Hainanese Chicken Rice & Porridge - Eunos,1.32059402,103.90443806902168,False
Chong Qing Xiao Mian,Chong Qing Xiao Mian - Geylang Road,1.3137316,103.8846634,False
Ichiban Boshi,Ichiban Boshi - Parkway Parade,1.3020364276333112,103.90501280551968,False
Yong He Eating House,Yong He Eating House - Geylang Road [Islandwide Delivery],1.3132753639205617,103.8839183,True
Hwa Kee Barbecue Pork Noodle,Hwa Kee Barbecue Pork Noodle - East Coast Lagoon Food Village [Stall 45],1.307034459897603,103.9347311,False
Ban Hwa Seafood,Ban Hwa Seafood - Geylang Road,1.3136196,103.8837644,True
Just Acia,Just Acia - Bedok Point,1.3246541,103.9324328,False
Johnson Duck,Johnson Duck - Bedok North Street 1,1.3259268,103.9308081,False
Lai Wan Rou Cuo Mian,Lai Wan Rou Cuo Mian - Marine Parade Central,1.30241332059614,103.907960844003,False
Delicious Thai Kitchen 好吃泰国海鲜,Delicious Thai Kitchen 好吃泰国海鲜 - Geylang Road,1.3133705999999998,103.88305,True
Little Italy Salumeria,Little Italy Salumeria - Hexacube,1.316538,103.902634,False
Pho Le Han,Pho Le Han - Yinchuan Building,1.3140135,103.8857683303108,False
Hj Waliti Hj Mazuki,Hj Waliti Hj Mazuki - Haig Road,1.3155225198728175,103.895557275,False
Delicias By Raffiey Nasir,Delicias By Raffiey Nasir - Joo Chiat Road,1.3153,103.89794,False
iTEA,iTEA - Bedok North Street 1,1.3258978910756538,103.9311717,False
Soon Huat Crab King,Soon Huat Crab King - Geylang Road,1.3140007,103.8855041,False
Hajjah Jamillah Rajmohamed Food,Hajjah Jamillah Rajmohamed Food - Haig Road,1.31502303195154,103.895229440476,False
Nasi Ayam Sambal,Nasi Ayam Sambal - Geylang Serai Market and Food Centre [Stall 129],1.3167257,103.89804005302088,False
Kwan Tzi Zhai Vegetarian Zi Char,Kwan Tzi Zhai Vegetarian Zi Char - Geylang East Ave 1,1.3159786,103.8864559,False
Geylang Serai Hawker Centre - Beta,Geylang Serai Market and Food Centre,1.3166939,103.89784666666668,False
Viva Loca,Viva Loca - Katong Square [Islandwide Delivery],1.3049946,103.9046235,False
Ashraf's Cafe,Ashraf's Cafe - Changi,1.3175753308904958,103.90267039462636,False
Local Hut Cafe,Local Hut Cafe - Lorong L Telok Kurau,1.31176658,103.9108421,False
Padi Emas Seafood BBQ,Padi Emas Seafood BBQ -  Bizhub28,1.3274279,103.9185214,False
Papa Pasta,Papa Pasta - WIS@Changi,1.3164208,103.9012529,False
Tian Le Charcoal Roasted Delights,Tian Le Charcoal Roasted Delights - East Coast Road,1.3076054,103.9076288,False
Sarawak Delights,Sarawak Delights - Bedok North Street 1,1.32674,103.9302371504445,False
Yakiniku Warrior,Yakiniku Warrior - Geylang East Central,1.31791,103.88533,False
The Communal Place,The Communal Place - Joo Chiat Road,1.306606,103.9045489635004,False
Face Ban Mian,Face Ban Mian - New Upper Changi Road,1.3256599650652778,103.9322258,False
Alibabar Hawker Bar,Alibabar Hawker Bar - East Coast Road,1.30596,103.9048361,False
Chef Kiosk,Chef Kiosk - Tanjong Katong Road,1.3148958,103.8946392,False
Creamier Handcrafted Ice Cream & Coffee,Creamier Handcrafted Ice Cream & Coffee - Southeast,1.318223,103.8814528,True
Sinar Harapan,Sinar Harapan - Haig Road,1.3153149493724463,103.89557790373748,False
Sushi Express,Sushi Express - Heartbeat@Bedok,1.3264117,103.93151125821105,False
Claypot King Pao Fan 砂锅皇泡饭,Claypot King Pao Fan 砂锅皇泡饭 - Aljunied Ave 2,1.3197815,103.8864182,False
Xiang Ji Hainanese Chicken Rice,Xiang Ji Hainanese Chicken Rice - Haig Road,1.315414,103.89547066,False
Chrome Pizzeria,Chrome Pizzeria - Jalan Kembangan,1.3250979,103.9133208,False
Mooteow Chilli Beef Kway Teow,Mooteow Chilli Beef Kway Teow - East Coast Road,1.308778006357438,103.9118583,False
Tipsy Bird,Tipsy Bird - PLQ 2,1.317718244,103.8942762,False
Chang Jiang Seafood Restaurant,Chang Jiang Seafood Restaurant - Geylang Road [Islandwide Delivery],1.31256,103.8797945,False
Goldilock's Oven,Goldilock's Oven - Tanjong Katong Rd,1.3146343,103.8946742,False
Wang Nasi Lemak Kukus,Wang Nasi Lemak Kukus - Heartbeat@Bedok,1.32696901850953,103.93171082355316,False
Wan Mang Kuk,Wan Mang Kuk - Joo Chiat Road,1.3127780875,103.9000143,False
Bangla Lim,Bangla Lim - Eunos Industrial Estate,1.3212021,103.8957232,False
Seng Kee Black Chicken Herbal Soup 成基,Seng Kee Black Chicken Herbal Soup 成基 - Changi Road [Islandwide Delivery],1.31906,103.91317,False
Boon Chiang Hainanese Chicken Rice,Boon Chiang Hainanese Chicken Rice - Sims Place,1.3174984,103.88002108888888,False
Fish & Chicks,Fish & Chicks - Bedok North Avenue 2,1.328123,103.930324,False
Hadouken,Hadouken - Pay Lebar Link Paya Lebar Quarter ,1.317554742922707,103.89369683842123,False
Kipo's Kitchen,Kipo's Kitchen - Odeon Katong Shopping Complex,1.30450281,103.90186438333332,False
Huggs,Huggs - Paya Lebar Quarter Workplace,1.317665169834532,103.8936175,False
Papa Briyani,Papa Briyani - Katong Shopping Centre,1.30384,103.901885,False
Shi Li Xiang Korean Food,Shi Li Xiang Korean Food - Bedok North Street 1,1.32671875,103.93361599518248,False
Group Therapy,Group Therapy - Katong V,1.3034831278151844,103.90300563976628,False
E&D Co,E&D Co - Katong Shopping Centre,1.303555207,103.9011692,False
Bedok North Street 1 Foodloft,Bedok North Street 1 Foodloft - Mix & Match,1.3269089,103.9334363,False
Beard Papa,Beard Papa - Singpost Centre,1.3186884,103.8940209,False
Yanmi Yogurt,Yanmi Yogurt - Singapore Post Centre,1.31887298593455,103.893744131283,False
Chuen Chuen Chicken Rice,Chuen Chuen Chicken Rice - Lorong Sarina,1.3183148,103.907993,False
Nothing Fancy,Nothing Fancy - Tanjong Katong Road,1.30711,103.89572,False
Kopi Village,Kopi Village - Katong Shopping Centre,1.3033623427778875,103.9008156178214,False
D'Snack Station,D'Snack Station - Joo Chiat Road,1.3144069,103.89886666666668,False
Koo Kee,Koo Kee - Singapore Post Centre,1.31887298593455,103.893744131283,False
Chezcake Bistro,Chezcake Bistro - 328 Joo Chiat Road,1.3091624,103.9025298,False
Quan Tai Seafood,Quan Tai Seafood - Bedok North Ave 2,1.3287884824732996,103.9310494,False
Katong Economical Bee Hoon & Mixed Rice,Katong Economical Bee Hoon & Mixed Rice - Katong Shopping Centre,1.30348645415861,103.9005595,False
The Alley,The Alley - Paya Lebar MRT Station,1.3181121,103.8930604,False
Yo,Yo-Froz! - Millage,1.3166906,103.8990102,False
Four Seasons Ching Teng,Four Seasons Ching Teng - Marine Parade Central,1.30274985,103.90623229959984,False
Lin Seafood,Lin Seafood - Eunos Crescent,1.3204583333333335,103.9040201,False
Qianwei 千味小炒,Qianwei - Marine Parade Central,1.302545992643401,103.90637989508272,False
Han's,Han's - Bedok Community Centre,1.324513911812275,103.93636838651452,True
Mr. Coconut,Mr. Coconut - Paya Lebar Quarter,1.317321,103.8927415,False
SooGong Korean Pizza,SooGong Korean Pizza - Paya Lebar Square,1.3186681,103.8928744,False
California Supreme Pizza,California Supreme Pizza - Paya Lebar Square,1.3186681,103.8928744,False
Man Tang Hong Desserts,Man Tang Hong Desserts - Bedok Town Centre,1.327329,103.934441,False
Best Hawa Western & Seafood,Best Hawa Western & Seafood - Jalan Kembangan,1.3225221,103.9139300973866,False
Fun To Go,Fun To Go - Paya Lebar Square,1.31911095,103.8929618,False
Kin Kin Thai 888,Kin Kin Thai 888 - Bedok North Street 3,1.331327,103.9247791,False
Hjh Maimunah,Hjh Maimunah - Joo Chiat Road,1.3155838150192665,103.8980129325397,False
Heng Charcoal Grilled & BBQ,Heng Charcoal Grilled & BBQ - Grandlink Square,1.3140459,103.8917934,False
Kakak Fran,Kakak Fran - Bedok North Street 3,1.33148993246404,103.925350790653,False
McDonald's,McDonald's - Siglap,1.3127773159562537,103.92305040016127,True
Beverly Hills Burger Bungalow,Beverly Hills Burger Bungalow - Joo Chiat Road,1.315766031,103.8978206,False
Builders At Sims,Builders At Sims - Sims Place,1.31769561,103.8799786,False
Gs Oli,Gs Oli - Geylang Serai Market and Food Centre [Stall 138],1.3166913,103.89785213333334,False
Bagus Yong Tau Fu,Bagus Yong Tau Fu - Changi Road,1.3177244,103.90621862699754,False
Popeyes,Popeyes - Viva Business Park [Islandwide Delivery],1.3233654499053953,103.92273423075676,False
Crave,Crave - Bedok Mall,1.3243712,103.92916547407404,False
House Of Gandos,House Of Gandos - Geylang Serai,1.31667145,103.8977416,False
Western Bbq,Western Bbq - Old Airport Road,1.3082669,103.8857082,False
An Acai Affair,An Acai Affair - Bedok North Avenue 3,1.3282916738538262,103.93505626640076,False
The Brewing Ground,The Brewing Ground - Joo Chiat Place,1.315332,103.91188,False
Different Taste Cafe And Restaurants,Different Taste Cafe And Restaurants - Frankel Avenue,1.3142928911611589,103.9193998,False
Kimly Seafood,Kimly Seafood - Chai Chee,1.3239714,103.923859075,False
Jun Yuan House of Fish,Jun Yuan House of Fish - Old Airport Road Hawkers' Centre,1.3080147,103.88562251,False
Rite Pizza,Rite Pizza - Bedok North Ave 1,1.3324973,103.9270403,False
Tok Tok Indonesian Restaurant,Tok Tok Indonesian Restaurant - Joo Chiat Road,1.3066551,103.9047579,False
Kedai Alif,Kedai Alif - Aljunied Avenue 2,1.32066,103.88719,False
Hai Kee Soy Sauce Chicken,Hai Kee Soy Sauce Chicken - Viva Business Park,1.323487025696336,103.92232288867606,False
Cedele,Cedele - Frankel Estate,1.3141898,103.91945861,False
Tl Wonderful Juice,Tl Wonderful Juice - Aljunied Crescent,1.3208676,103.8865294,False
Kinara,Kinara - Upper East Coast Road,1.3138451,103.9317839,False
Burgs By Project Warung,Burgs By Project Warung - Viva Business Park,1.3235552,103.92237855,False
Hajjah Sumiati,Hajjah Sumiati - Haig Road,1.3153599,103.8955843,False
Joyful Seafood,Joyful Seafood - Aljunied Ave 2,1.32100304,103.88660622,False
Masalaa Bar,Masalaa Bar - East Coast Road [Islandwide Delivery],1.3121299,103.922961,False
Old Chang Kee,Old Chang Kee - Spc Service Station (Upper East Coast),1.3140794,103.93119586336542,False
Wolaa Kitchen & Bar,Wolaa Kitchen & Bar - East Coast Road,1.3086566566573687,103.91119544020064,False
Kota 88,Kota 88 - Springvale [Islandwide Delivery],1.3127065,103.92464560892128,False
Li Xin Teochew Fishball Noodles,Li Xin Teochew Fishball Noodles - Technopark @ Chai Chee,1.3233629,103.922023,False
Hong Hong Desserts,Hong Hong Desserts - Aljunied Crescent,1.32138565829641,103.886298063564,False
Geylang Lor 29 Bbq,Geylang Lor 29 Bbq - East Coast Road,1.3087993,103.9118283,False
Izumi,Izumi - Japanese Fish Market,1.3235306333333334,103.9410073,False
Cheng Ji Seafood,Cheng Ji Seafood - Sims Drive,1.3177089,103.87843616666665,False
Camellia Tea Bar,Camellia Tea Bar - Katong Square,1.3048530800006215,103.9044436200001,False
El-Kaafi Briyani House,El-Kaafi Briyani House - Bedok North Street 3,1.332668,103.931088,False
Pepper Lunch,Pepper Lunch - Bedok Mall,1.3242798,103.9296923,False
Al Forno Tapas & Wine Bar,Al Forno Tapas & Wine Bar - East Coast Road,1.311733525,103.92193638172866,False
Teppei Syokudo,Teppei Syokudo - Kinex,1.314692141,103.8944805,False
The Whole Kitchen Bakery Cafe,The Whole Kitchen Bakery Cafe - The Odeon Katong [Islandwide Delivery],1.3046188729588266,103.902039155748,False
Fairy Tea,Fairy Tea - Katong Shopping Centre,1.303877605325514,103.9017687,False
Souvlaki Bar By Fotia,Souvlaki Bar By Fotia - Frankel Estate,1.3163108,103.919966009911,False
Zhi Zun Bao Yao Cai Duck,Zhi Zun Bao Yao Cai Duck - Chai Chee Road,1.32356,103.9233,False
Curry Home,Curry Home - Upper East Coast Road,1.313865383397925,103.9317784817067,False
Taste of Korea,Taste of Korea -  ESR Bizpark @ Chai Chee,1.3238849223830156,103.9222264831438,False
Wangzi Chufang,Wangzi Chufang - East Coast Seafood Centre,1.305806,103.929679,False
I Love Taimei,I Love Taimei - Singpost Centre,1.3196798123490687,103.89453768077584,False
Pho Street,Pho Street - Bedok Mall,1.32460966,103.929743425,False
Black Pearl,Black Pearl  - Goodwill Court,1.3132536,103.9278187,False
KNS Restaurant,KNS Restaurant - East Coast Parkway,1.3045255048212636,103.924098,False
Hot Tomato,Hot Tomato - Bedok Mall,1.3246977993292577,103.92975801961644,False
Ho Kee Pau,Ho Kee Pau - Bedok Mall,1.3243316,103.92901973333332,False
Eggwich,Eggwich - Frankel Estate,1.3141901,103.9194675,False
Scoop Of Joy,Scoop Of Joy - Bedok North Street 2,1.328628,103.937439,False
Hor Fun Premium,Hor Fun Premium - Marine Parade Hawker's Centre,1.305569,103.916091,False
Boon Chiang Hainanese Chicken Rice,Boon Chiang Hainanese Chicken Rice - Bedok North Street 2,1.3289458071577591,103.9372703,False
Px Hainanese Chicken Rice,Px Hainanese Chicken Rice - 527 Bedok,1.3338977291603982,103.9281814019293,False
Starbucks,Starbucks - Bedok Mall,1.3248508833333337,103.92983007431027,False
Deen Muslim Food,Deen Muslim Food - Marine Parade Promenade,1.301952769579525,103.90792702,True
Tea Quest Lab,Tea Quest Lab - Katong Shopping Centre,1.3034751,103.9007666,False
Juk Story,Juk Story - Bedok Mall,1.3248202615944251,103.93001946401849,False
Perghh Corndog & Carnival Food,Perghh Corndog & Carnival Food - Bedok North Street 2,1.328756953848952,103.9378372426678,False
Thai I'm,Thai I'm - New Upper Changi Road,1.3251154,103.9410002064928,False
Muchos Nachos by Poke Theory,Muchos Nachos by Poke Theory - Park Place Residences at PLQ,1.316179,103.892552,False
Chang Long Fish Head Steamboat,Chang Long Fish Head Steamboat - Bedok North Street,1.3295274,103.937809156032,False
London Fat Duck,London Fat Duck - Paya Lebar Road,1.3169411,103.89273905,False
WaPizza,WaPizza - Paya Lebar Square,1.3186681,103.8928744,False
White Rabbit Fishball Noodles,White Rabbit Fishball Noodles - Bedok South Ave 3,1.3193199027922569,103.9440424,False
Sushiro,Sushiro - Bedok Mall,1.3245894,103.9298587,False
Raimah Eating House,Raimah Eating House - Jalan Kembangan,1.322512,103.9138557,False
